rgn_id,year,product,tonnes
220,2018,seaweeds,0
220,2019,seaweeds,0
220,2020,seaweeds,0
220,2021,seaweeds,0
220,2022,seaweeds,0
221,2018,seaweeds,0
221,2019,seaweeds,0
221,2020,seaweeds,0
221,2021,seaweeds,0
221,2022,seaweeds,0
222,2018,seaweeds,0
222,2019,seaweeds,0
222,2020,seaweeds,0
222,2021,seaweeds,0
222,2022,seaweeds,0
227,2018,seaweeds,0
227,2019,seaweeds,0
227,2020,seaweeds,0
227,2021,seaweeds,0
227,2022,seaweeds,0
228,2018,seaweeds,0
228,2019,seaweeds,0
228,2020,seaweeds,0
228,2021,seaweeds,0
228,2022,seaweeds,0
232,2018,seaweeds,0
232,2019,seaweeds,0
232,2020,seaweeds,0
232,2021,seaweeds,0
232,2022,seaweeds,0
237,2018,seaweeds,0
237,2019,seaweeds,0
237,2020,seaweeds,0
237,2021,seaweeds,0
237,2022,seaweeds,0
244,2018,seaweeds,0
244,2019,seaweeds,0
244,2020,seaweeds,0
244,2021,seaweeds,0
244,2022,seaweeds,0
245,2018,seaweeds,0
245,2019,seaweeds,0
245,2020,seaweeds,0
245,2021,seaweeds,0
245,2022,seaweeds,0
247,2018,seaweeds,0
247,2019,seaweeds,0
247,2020,seaweeds,0
247,2021,seaweeds,0
247,2022,seaweeds,0
248,2018,seaweeds,0
248,2019,seaweeds,0
248,2020,seaweeds,0
248,2021,seaweeds,0
248,2022,seaweeds,0
249,2018,seaweeds,0
249,2019,seaweeds,0
249,2020,seaweeds,0
249,2021,seaweeds,0
249,2022,seaweeds,0
250,2018,seaweeds,0
250,2019,seaweeds,0
250,2020,seaweeds,0
250,2021,seaweeds,0
250,2022,seaweeds,0
